category,id,sku,name,url_key,price,regular_price,image
Soups & Appetizers,118451,153480,Seoudi Hummus Pickled Lemon & Crispy Bread - 220 g,seoudi-hummus-pickled-lemon-and-crispy-bread-220-g,65,65,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153480_copy.jpg
Soups & Appetizers,118475,153475,Seoudi Cheese & Tortilla Chips - 170 g,seoudi-cheese-and-tortilla-chips-170-g,99,99,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153475_copy.jpg
Soups & Appetizers,117899,153473,Seoudi Salsa & Chips - 170 g,seoudi-salsa-and-chips-170-g,85,85,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153473_copy.jpg
Soups & Appetizers,117725,153476,Seoudi Blue Cheese & Tortilla Chips - 170 g,seoudi-blue-cheese-and-tortilla-chips-170-g,115,115,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153476_copy.jpg
Soups & Appetizers,48099,153194,Seoudi Lentil Soup - 400 g,seoudi-lentil-soup-400-g,65,65,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153194_3.jpg
Soups & Appetizers,50094,153191,Seoudi Creamy Tomato Soup - 400 g,seoudi-creamy-tomato-soup-400-g,75,75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153191_3.jpg
Soups & Appetizers,190455,154141,Seoudi Orzo Soup - 400 g,seoudi-orzo-soup-400-g,55,55,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/154141.jpg
Soups & Appetizers,123144,153202,Seoudi Mushroom Soup - 400 g,seoudi-mushroom-soup-400-g,105,105,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153202.jpg
Soups & Appetizers,127440,153195,Seoudi Cooked Hummus El Sham - 450 g,seoudi-cooked-hummus-el-sham-450-g,65,65,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153195_2.jpg
Soups & Appetizers,190704,154143,Seoudi Cream of Chicken Soup - 400 g,seoudi-cream-of-chicken-soup-400-g,125,125,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/154143.jpg
Soups & Appetizers,50097,153186,Seoudi Hummus Roasted Pepper - 250 g,seoudi-hummus-roasted-pepper-250-g,65,65,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153186_copy.jpg
Soups & Appetizers,118157,153469,Seoudi Spicy Cottage Cheese - 230 g,seoudi-spicy-cottage-cheese-230-g,80,80,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/c/h/cheese.jpg
Soups & Appetizers,290826,155321,Seoudi Crispy Baladi Bread - 140 g,seoudi-crispy-baladi-bread-140-g,55,55,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/155321_2.png
Soups & Appetizers,290823,155320,Seoudi Crispy Shami Bread - 130 g,seoudi-crispy-shami-bread-130-g,55,55,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/155320_2.png
Soups & Appetizers,290829,155322,Seoudi Prepared Lupine - 200 g,seoudi-prepared-lupine-200-g,48,48,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/155322.png
Soups & Appetizers,3383635,2000409000000,Pickled Lemon with Spices,pickled-lemon-with-spices,64.95,64.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000409000000_neww_image.jpg
Soups & Appetizers,48096,153200,Seoudi Hummus Coriander - 250 g,seoudi-hummus-coriander-250-g,65,65,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153200_copy.jpg
Soups & Appetizers,28842,153185,Seoudi Hummus Beetroot - 250 g,seoudi-hummus-beetroot-250-g,60,60,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153185_copy.jpg
Soups & Appetizers,43593,153189,Seoudi Classic Hummus - 250 g,seoudi-classic-hummus-250-g,58,58,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153189_copy.jpg
Soups & Appetizers,47211,153187,Seoudi Hummus Pickled Lemon - 250 g,seoudi-hummus-pickled-lemon-250-g,60,60,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153187_1.jpg
Soups & Appetizers,49185,153188,Seoudi Alexandrian Hummus - 250 g,seoudi-alexandrian-hummus-250-g,60,60,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153188_1.jpg
Soups & Appetizers,120056,153466,Seoudi Besara - 200 g,seoudi-besara-200-g,46,46,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153466_copy.jpg
Dairy Products,534849,2000138000000,Seoudi Natural Shredded Mozzarella Cheese,seoudi-natural-shredded-mozzarella-cheese,395,395,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/m/o/mozzarella.jpg
Dairy Products,28932,2005389000000,Seoudi Natural Mozzarella Cheese Slices,seoudi-natural-mozzarella-cheese-slices,395,395,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2005388000000_1.jpg
Dairy Products,4420828,2004209000000,Seoudi Natural Mozzarella Cheese Sticks,seoudi-natural-mozzarella-cheese-sticks,395,395,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2004209000000_2.png
Dairy Products,198941,6224011627030,Seoudi White Eggs - 18 Pieces,seoudi-white-eggs-18-pieces,95.45,95.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627030.jpg
Dairy Products,198938,6224011627023,Seoudi White Eggs - 30 Pieces,seoudi-white-eggs-30-pieces,136.95,136.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627023.jpg
Dairy Products,198947,6224011627047,Seoudi White Eggs - 6 Pieces,seoudi-white-eggs-6-pieces,35.95,35.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/s/e/seoudi_egg.jpg
Dairy Products,198944,6224011627061,Seoudi Red Eggs - 18 Pieces,seoudi-red-eggs-18-pieces,99.25,99.25,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627061.jpg
Dairy Products,198953,6224011627016,Seoudi Red Eggs - 30 Pieces,seoudi-red-eggs-30-pieces,144.45,144.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627016.jpg
Dairy Products,198950,6224011627054,Seoudi Red Eggs - 6 Pieces,seoudi-red-eggs-6-pieces,36.95,36.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627054.jpg
Dairy Products,207557,6224011627078,Seoudi Baladi Eggs - 10 Pieces,seoudi-baladi-eggs-10-pieces,56.45,56.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627078.jpg
Dairy Products,207713,6224011627085,Seoudi Baladi Eggs - 15 Pieces,seoudi-baladi-eggs-15-pieces,82.95,82.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627085_2.jpg
Dairy Products,207611,6224011627092,Seoudi Baladi Eggs - 20 Pieces,seoudi-baladi-eggs-20-pieces,110.95,110.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627092.jpg
Dairy Products,1184994,2000047000000,Seoudi Cheese with Mayonnaise Salad,seoudi-cheese-with-mayonnaise-salad,195,195,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000047000000.jpg
Dairy Products,3561145,2000078000000,Seoudi White Cheese Salad with Black Seeds,seoudi-white-cheese-salad-with-black-seeds,209,209,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000078000000.png
Dairy Products,15126,2000079000000,Seoudi White Cheese Salad with Thyme,seoudi-white-cheese-salad-with-thyme,209,209,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000079000000.png
Dairy Products,22980,2000562000000,Seoudi Blue Cheese Salad,seoudi-blue-cheese-salad,325,325,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000562000000_1_1.jpg
Dairy Products,14376,2000542000000,Seoudi Cottage Cheese Salad,seoudi-cottage-cheese-salad,140,140,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000542000000_2.jpg
Dairy Products,3646200,2005126000000,Seoudi Creamy Cheese with Pastrami,سعودي-سلطة-جبنة-كريمي-بالبسطرمة,260,260,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2005126000000_-_neww_imaaggeee.jpg
Dairy Products,7077,2000147000000,Seoudi Salted Cheese (Mesh),seoudi-salted-cheese-mesh,149,149,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000147028989_1_copy_2.jpg
Dairy Products,43587,153201,Seoudi Multigrain Cottage Cheese - 250 g,seoudi-multigrain-cottage-cheese-250-g,85,85,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153201_copy.jpg
Bakery,8948465,2002168000000,Seoudi Turkish Simit - 4 Pieces,seoudi-turkish-simit-4-pieces,40,40,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002168000000.jpg
Bakery,8948462,2002167000000,Seoudi Turkish Simit - 1 Piece,seoudi-turkish-simit-1-piece,16,16,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002167000000.jpg
Bakery,8948396,2002161000000,Seoudi Mini Pizza Rex Milano,seoudi-mini-pizzas-rex-milano,324,324,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002161000000_1.jpg
Bakery,8948378,2002155000000,Seoudi Plain Croissant - 1 Piece,seoudi-plain-croissant-1piece,40,40,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002155000000.jpg
Bakery,8948345,2002144000000,Seoudi Roumy Cheese Pate - 1 Piece,seoudi-roumy-cheese-pate-1piece,45,45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002144000000.jpg
Bakery,8948342,2002143000000,Seoudi White Cheese Pate - 1 Piece,seoudi-white-cheese-pate-1piece,45,45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002143000000.jpg
Bakery,8948321,2002136000000,Seoudi Nashader Biscuits,seoudi-nashadar-biscuits,330,330,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002136000000.jpg
Bakery,8948315,2002128000000,Seoudi Brown Panini - 1 Piece,seoudi-brown-panini-1piece,23,23,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002128000000_new.jpg
Bakery,8948312,2002127000000,Seoudi Brown Petit Pain - 1 Piece,seoudi-brown-petit-pain-1piece,6,6,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002127000000.jpg
Bakery,8948306,2002125000000,Seoudi Medium Vienna with Sesame - 1 Piece,seoudi-medium-vienna-with-sesame-1piece,6.95,6.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002125000000.jpg
Bakery,8948303,2002124000000,Seoudi Burger Bun - 6 Pieces,seoudi-burger-bun-6pieces,36,36,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002124000000.jpg
Bakery,8948300,2002123000000,Seoudi Diet Breadstick,seoudi-diet-breadstick,170,170,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002123000000.jpg
Bakery,8948297,2002122000000,Seoudi Sesame Breadstick,seoudi-sesame-breadstick,190,190,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002122000000.jpg
Bakery,8948294,2002121000000,Seoudi Plain Breadstick,seoudi-plain-breadstick,180,180,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002121000000.jpg
Bakery,8948291,2002119000000,Seoudi Diet Burger Bun - 1 Piece,seoudi-diet-burger-bun-1piece,14.95,14.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002119000000.jpg
Bakery,8948288,2002105000000,Seoudi Medium Feteer Meshaltet - 1 Piece,seoudi-medium-feteer-meshaltet-1piece,85,85,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002105000000.jpg
Bakery,8948189,2002135000000,Seoudi Brown Petit Pain Bread - 4 Pieces,seoudi-brown-petit-pain-bread-4pieces,24,24,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002135000000.jpg
Bakery,8948186,2002134000000,Seoudi Vienna Bavaria Bread - 4 Pieces,seoudi-vienna-bavaria-bread-4-pieces,87.5,87.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002134000000.jpg
Bakery,8948178,2002230000000,Seoudi Bavaria Vienna Bread - 4 Pieces,seoudi-bavaria-vienna-bread-4-pieces-1,70,70,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002230000000_2__1.jpg
Bakery,8948175,2002227000000,Seoudi Vienna Medium Bread with Sesame - 4 Pieces,seoudi-vienna-medium-bread-with-sesame-4-pieces-1,27.8,27.8,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002227000000_1.jpg
Bakery,8948172,2002239000000,Seoudi Vienna Medium Plain Bread - 4 Pieces,seoudi-vienna-medium-plain-bread-4-pieces-1,24,24,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002239000000_1.jpg
Bakery,8948166,2009705000000,Seoudi Petit Pain - 10 Pieces,seoudi-petit-pain-10-pieces-1,35,35,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/200110400000_1.jpg
Bakery,8948163,2001116000000,"Feteer Meshaltet, Large - 1 Piece",feteer-meshalet-large-1-piece-1,145,145,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001116000000_3.jpg
Bakery,8948160,2002231000000,Seoudi Diet Vienna Bread - 4 Pieces,seoudi-diet-vienna-bread-4-pieces-1,28,28,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/d/s/dsc_6109_copy_1.jpg
Bakery,8948151,2002235000000,Seoudi Diet Burger Bun - 4 Pieces,seoudi-diet-burger-bun-4-pieces-1,60,60,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002235000000_1.jpg
Bakery,8947739,2002101000000,Seoudi Ajwa Minin with Baladi Ghee,seoudi-ajwa-minin-with-baladi-ghee,300,300,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002101215404.jpg
Bakery,8947742,2002102000000,Seoudi Fennel & Anise Minin with Baladi Ghee,seoudi-fennel-and-anise-minin-with-baladi-ghee,320,320,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002102124163.jpg
Bakery,8947736,2002100000000,Seoudi Plain Minin with Baladi Ghee,seoudi-plain-minin-with-baladi-ghee,320,320,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002100129924.jpg
Bakery,8945161,38016,Seoudi Palmier - 150 g,seoudi-palmier-150-g,140,140,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/3/8/38016.jpg
Bakery,8944864,38015,Seoudi Anise Biscuits - 300 g,seoudi-anise-biscuits-300-g,150,150,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014953344.jpg
Bakery,6459919,1615007,Seoudi Sun-Dried Tomato & Basil Breadstick - 150 g,seoudi-tomato-and-basil-breadstick-150-g,65,65,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/1615007_2.jpg
Bakery,8888205,2002238000000,Seoudi Burger Bun - 4 Pieces,seoudi-burger-bun-4-pieces,24,24,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002238000000.jpg
Bakery,8888196,2002120000000,Seoudi Diet Burger Bun - 4 Pieces,seoudi-diet-burger-bun-4-pieces,59.8,59.8,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002235000000.jpg
Bakery,8888193,2002234000000,Seoudi Premium White Ciabatta Bread  - 4 Pieces,seoudi-premium-white-ciabatta-bread-4-pieces,76,76,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002234000000.jpg
Bakery,8888190,2002233000000,Seoudi Brown Petit Pain Bread - 4 Pieces,seoudi-brown-petit-pain-bread-4-pieces,28,28,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002233000000.jpg
Bakery,8888178,2002229000000,Seoudi Simit with Sesame - 4 Pieces,seoudi-simit-with-sesame-4-pieces,40,40,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002229000000_x_4_pieces_copy_1.jpg
Bakery,8888175,2002228000000,Seoudi Premium Brown Ciabatta Bread - 4 Pieces,seoudi-premium-brown-ciabatta-bread-4-pieces,104,104,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2002230000000_x_4_pieces_copy.jpg
Bakery,8711856,162586,Seoudi Cookies with Chocolate Chips - 7 Pieces,seoudi-cookies-with-chocolate-chips-7-pieces,80,80,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/162586.jpg
Bakery,8660316,162585,Seoudi Brownie Bites - 110 g,seoudi-brownie-bites-110-g,88,88,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/162585.jpg
Bakery,7800379,6223014953153,Seoudi Butter Biscuit - 640 g,seoudi-butter-biscuit-640-g,210,210,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014953153.jpg
Bakery,21609,2001164000000,Seoudi Plain Kahk,seoudi-plain-kahk,450,450,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001164042019_copy.jpg
Bakery,7398281,2001330000000,Seoudi Mozzarella Chicken Pie - 1 Piece,seoudi-mozzarella-chicken-pie-1-piece,66,66,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001330000000_neww_image.jpg
Bakery,7398284,2001331000000,Seoudi Mixed Cheese Pie - 1 Piece,seoudi-mixed-cheese-pie-1-piece,60,60,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001331000000_newww.jpg
Bakery,7398290,2001333000000,Seoudi Mini Pizza Rex Milano,seoudi-mini-pizza-rex-milano,324,324,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001333000000.jpg
Bakery,7398293,2001334000000,Seoudi Mini Pizza with Mixed Vegetables,seoudi-mini-pizza-with-mixed-vegetables,243,243,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001334000000_new.jpg
Bakery,7239951,160719,Seoudi Chocolate Muffin - 100 g,seoudi-chocolate-muffin-100-g,34.95,34.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/160719.jpg
